source,target,weight
16017475,86141342,1
11856892,2876041031,2
13218102,14173315,1
22019881,404422077,1
14173315,51752944,1
1917731,51752944,1
1249982359,34262462,1
14173315,34262462,1
14173315,584069282,1
584069282,7744592,1
14173315,16952753,1
15012486,16952753,1
1076293903723233280,14173315,1
14173315,42958829,1
16664681,28785486,1
16664681,380648579,1
14173315,215207998,1
1275285589818998786,14173315,2
14173315,23169735,1
14173315,275686563,1
14173315,1769551,1
14173315,67336825,1
1286312880,48325671,1
14173315,20545835,1
16012783,19038934,1
14173315,50393960,1
17143007,281877818,1
1076293903723233280,17143007,1
1076293903723233280,2985479932,1
1076293903723233280,404422077,1
1076293903723233280,47678782,1
1076293903723233280,86626845,1
17143007,404422077,1
17143007,47678782,1
14115912,170699708,1
14115912,17143007,1
14303535,17143007,1
18812572,32313637,1
17143007,189868631,1
17143007,2412739760,1
17143007,544389588,1
17143007,97219875,1
189868631,21316253,1
189868631,45586617,1
21316253,2412739760,1
21316253,45586617,1
21316253,544389588,1
2412739760,45586617,1
45586617,544389588,1
45586617,97219875,1
17143007,47529622,1
1274037968261578754,5392522,1
17143007,5392522,1
1350123171933003776,17974481,1
17143007,17974481,1
17143007,3497941,1
3497941,61802282,1
17143007,64397992,3
17143007,924842503869730817,1
16017475,17143007,2
14606079,17143007,1
1064603540956565504,17143007,1
17143007,223166587,1
132945170,17143007,1
17143007,2918172218,1
17143007,27055034,1
16017475,238259855,1
17143007,238259855,1
17143007,4898091,1
18580432,4898091,1
18580432,4970411,1
19502995,4898091,1
19502995,4970411,1
2876041031,4898091,1
100136358,17143007,1
17143007,85553575,1
156963753,35524806,3
156963753,745694437452308480,1
15872418,35524806,8
15872418,63929367,1
15947471,3138945535,10
15375209,3138945535,9
55118669,823349574739734528,1
2836421,38623068,1
38623068,44728980,5
116619465,15872418,3
156963753,186347409,2
156963753,39453212,3
156963753,44728980,4
186347409,729589967433818112,1
35524806,44728980,1
35524806,729589967433818112,1
15872418,242261167,1
15872418,24928809,1
24928809,39453212,1
24928809,44728980,1
39453212,55118669,5
15375209,16664681,1
15448383,16664681,1
15872418,16664681,1
15947471,16664681,1
16664681,2811559122,1
15375209,887693897652097025,8
15947471,1895410482,8
1240939887861219328,216620491,4
15947471,279788564,3
15947471,35524806,5
279788564,35524806,9
1274037968261578754,37723353,1
292432829,37723353,1
1274037968261578754,703052835919777792,2
1274037968261578754,826351383855058944,2
1274037968261578754,87371781,1
16753540,824419942661574656,1
16753540,87371781,1
824419942661574656,87371781,1
1274037968261578754,27201190,1
1274037968261578754,61802282,2
27201190,563190755,1
27201190,61802282,1
563190755,61802282,1
1274037968261578754,626470812,1
1274037968261578754,14606079,1
1274037968261578754,159162599,2
1274037968261578754,244030590,1
1274037968261578754,51241574,1
1274037968261578754,156314187,1
1274037968261578754,276688330,1
1274037968261578754,234896532,1
24733117,309282144,1
309282144,317980134,1
16012783,252794509,1
252794509,309282144,1
14115912,309282144,1
309282144,366629301,1
309282144,332496416,1
116765012,216122857,2
116765012,309282144,1
14303535,309282144,1
1286312880,309282144,1
19038934,309282144,1
19038934,471677441,1
19604599,471677441,1
309282144,471677441,1
15429807,309282144,1
309282144,860123351154556928,1
309282144,8775672,1
860123351154556928,8775672,1
21268897,309282144,1
18820392,309282144,1
19422491,309282144,1
196186298,309282144,1
1038905483757871111,109554990,1
109554990,1178948555542843392,1
109554990,1243991347964542978,1
109554990,1319952952233234438,1
109554990,1373940614,1
109554990,2419538283,1
109554990,282299848,1
109554990,2863304195,1
109554990,318341961,1
109554990,427742500,1
109554990,593800419,1
109554990,709971779,1
109554990,837368622,1
1274319842477314049,2597697475,1
2597697475,427742500,1
2597697475,944572009157201921,1
136988071,732734071,1
15798091,732734071,1
1035407102,405605548,2
1035407102,502017666,1
1071430976537018368,83197153,2
1035407102,2785680441,2
1035407102,330717019,1
1317053245089550336,25371310,1
1317053245089550336,531881411,1
1317053245089550336,590211920,2
16936686,531881411,2
25371310,531881411,1
531881411,590211920,2
1074309802225004545,15798091,1
1074309802225004545,92928883,1
1335392475729588230,796663225261682688,1
1335392475729588230,92928883,2
1524168474,796663225261682688,1
1524168474,92928883,1
16936686,796663225261682688,2
2785680441,92928883,1
796663225261682688,92928883,1
895453866237362177,92928883,1
1330266621810778114,16949344,1
1524168474,23925278,5
16936686,885283199307436032,1
1145380534429859840,23371841,1
25371310,502017666,1
1356792044,24378502,1
136988071,24378502,1
16936686,24378502,1
16936686,3932768472,2
2822407526,3932768472,1
2822407526,4835333710,1
3932768472,4835333710,2
1216654609768484865,65384825,1
16936686,3362016513,1
15976697,16936686,2
1480749782,16936686,1
16936686,2838333676,1
16936686,47293791,1
1305528373,207739658,1
1305528373,405605548,1
16936686,207739658,1
207739658,23925278,1
23925278,405605548,3
2580300486,895453866237362177,3
1071430976537018368,1149770531459256321,1
1145380534429859840,1149770531459256321,2
1149770531459256321,459390022,1
1145380534429859840,2580300486,2
28785486,3419251203,1
1917731,19604599,1
1917731,309119004,1
28785486,309119004,2
14062554,28785486,1
14062554,907139600,1
28785486,907139600,2
28785486,516626068,1
16017475,428333,1
19031057,28785486,1
1140090941195325440,28785486,1
1140090941195325440,309119004,1
18812572,3108351,2
20457806,21316253,1
106722362,28785486,1
18820392,28785486,1
18820392,800707492346925056,1
16686144,28785486,1
1239153573327515652,28785486,1
28785486,296260628,1
33933259,36042554,1
36042554,807095,1
1338606212439552000,28785486,1
24906110,28785486,1
28785486,50393960,1
104872280,28785486,1
1011970623470489601,613832082,1
28785486,613832082,1
15947471,28785486,1
15947471,7542942,1
216620491,28785486,1
28785486,7542942,1
16017475,16374678,1
16017475,52392666,1
16374678,18580432,1
16374678,52392666,1
28785486,52392666,1
1064603540956565504,28785486,1
24291371,28785486,1
24291371,742143,2
1155192538535550976,16973333,1
1155192538535550976,28785486,1
1155192538535550976,907139600,1
16973333,907139600,1
1257277750219603969,1314122647341608961,1
1257277750219603969,15976697,1
1257277750219603969,86384980,1
1181139321442750465,1257277750219603969,1
1257277750219603969,47739450,1
1257277750219603969,1302978006441492481,1
1209417007,1257277750219603969,1
1257277750219603969,806344552718045184,1
228459707,806344552718045184,1
1257277750219603969,158021529,1
1257277750219603969,755135678422327296,1
1257277750219603969,65384825,1
123975474,1257277750219603969,1
1257277750219603969,757300766478663680,1
20545835,757300766478663680,2
1257277750219603969,25816369,1
25816369,83197153,1
1257277750219603969,4265884905,1
1257277750219603969,2231199386,1
1257277750219603969,468646961,1
1257277750219603969,1320463487257247744,1
1257277750219603969,2580300486,1
1073910182382628865,1303227317377007617,1
1073910182382628865,66788135,1
1073910182382628865,823255657902129153,1
1303227317377007617,66788135,1
66788135,823255657902129153,1
1145380534429859840,178806519,1
1149770531459256321,1524168474,1
1149770531459256321,178806519,1
1149770531459256321,4496550393,1
1257277750219603969,4496550393,1
178806519,4496550393,1
1257277750219603969,25409870,1
1257277750219603969,4835333710,1
4835333710,500310949,1
1081220949947629573,1257277750219603969,1
1257277750219603969,15798091,1
20545835,25371310,1
114807372,1257277750219603969,1
1257277750219603969,20378642,1
1257277750219603969,816652616625168388,1
1257277750219603969,922145728960512000,1
1257277750219603969,50434933,1
105130840,119037578,1
119037578,52119862,1
41765544,635895185,1
3638215945,635895185,1
1901298962,635895185,1
216122857,400953126,2
17845209,216122857,2
216122857,40954616,1
1255393579507351554,216122857,1
1887386834,216122857,2
17845209,216647845,1
17845209,260345372,1
17845209,605153786,1
17845209,626470812,1
216122857,216647845,1
216122857,605153786,1
216647845,260345372,1
216647845,605153786,1
216647845,626470812,1
233186560,605153786,1
260345372,605153786,1
605153786,626470812,1
14499829,14700117,1
14499829,216122857,1
14700117,216122857,1
20302461,216122857,1
216122857,390039185,1
260345372,390039185,1
216122857,322889483,1
16745361,216122857,1
216122857,720707160095727616,1
169050333,216122857,1
169050333,260345372,1
123327472,1242887487313391616,1
123327472,400953126,1
1242887487313391616,400953126,1
2590932906,33933259,1
1100720220832882688,1535706559,1
1535706559,2590932906,1
145607857,878261831629815810,1
28221296,2852597261,1
2353605901,39308549,2
136004952,207739658,2
136004952,2353605901,1
136004952,3362016513,1
136004952,62576309,10
136004952,711087387523358721,4
207739658,2353605901,1
207739658,3362016513,2
207739658,62576309,2
207739658,711087387523358721,1
2353605901,3362016513,1
2353605901,62576309,1
2353605901,711087387523358721,1
2353605901,3194464862,1
2353605901,2945287090,1
2353605901,252751061,1
20729667,2353605901,2
2353605901,25409870,1
131546062,2353605901,1
2353605901,47739450,1
155581583,2353605901,1
1335392475729588230,2353605901,1
1335392475729588230,940409602155282432,1
1367531,2353605901,1
13737002,91882544,3
13218102,2353605901,2
13218102,47293791,1
2353605901,29097819,1
29097819,47293791,1
2353605901,447895686,1
18379614,2353605901,1
146569971,18820392,2
18820392,21316253,1
18820392,36042554,1
18820392,5741722,1
1192549822865297409,18820392,1
1192549822865297409,2987671552,1
18820392,2987671552,1
18820392,3140868280,1
18820392,8953122,1
14499829,18820392,1
114388293,18820392,1
39743812,941134694,1
365365367,39743812,1
39743812,819079014862073856,1
15675138,18856867,1
15675138,39743812,1
15675138,487118986,1
18856867,487118986,1
39743812,487118986,1
39743812,60843563,1
1112714156887543808,15954704,1
1184085522248949760,259725229,1
1184085522248949760,39743812,1
259725229,39743812,1
1890327224,245271690,1
1269258001,50279781,1
16017475,39743812,1
1079429091546316800,874006150399877120,3
1144333281099468801,158414847,1
1061009601355829255,3187848737,1
1361357051478351874,729795376438464512,1
1361357051478351874,24209167,1
1361357051478351874,407807118,1
282790593,407807118,2
1361357051478351874,16316895,1
1361357051478351874,576188032,1
151274219,532562634,1
151274219,576188032,2
532562634,576188032,1
1361357051478351874,807095,1
807095,85694915,1
1361357051478351874,16664681,1
55060090,874006150399877120,1
843556423548067840,874006150399877120,2
1361357051478351874,205864193,1
18580432,238259855,1
1361357051478351874,5741722,1
107724957,1178039474346852352,1
107724957,1335392475729588230,1
1178039474346852352,1335392475729588230,1
1178039474346852352,75489786,1
1178039474346852352,811972460560019456,1
1335392475729588230,75489786,1
1335392475729588230,811972460560019456,1
3747691152,811972460560019456,1
1890327224,782018153207431168,1
782018153207431168,811972460560019456,1
23670746,23865085,1
23670746,811972460560019456,1
23670746,86384980,1
23865085,811972460560019456,1
811972460560019456,86384980,1
15438913,172296682,1
15438913,2597697475,1
15438913,3295428196,1
15438913,817676978639749120,1
172296682,3295428196,1
151583473,361353123,1
189868631,94879188,1
361353123,94879188,1
1115612704410963972,1290032492427214848,4
1115612704410963972,817676978639749120,2
1156940974154760192,1290032492427214848,6
1274677378380333057,817676978639749120,1
234068985,714377713,1
2919449914,714377713,2
1112406690090110977,714377713,1
1112406690090110977,817676978639749120,1
104872280,1733220096,2
757300766478663680,922145728960512000,6
1240730989992673280,23865085,1
1240730989992673280,24700876,1
1240730989992673280,2915954031,1
1240730989992673280,757300766478663680,1
1240730989992673280,922145728960512000,1
16106522,23670746,1
1435461,16106522,1
1435461,232519990,1
1435461,757300766478663680,1
149282848,16106522,3
110267961,16106522,1
16106522,936078120,2
23865085,936078120,2
3194464862,936078120,1
101247957,16106522,4
16106522,162848363,1
162848363,23865085,1
162848363,255340030,1
162848363,3079986094,1
162848363,86384980,1
149282848,20545835,1
149282848,232519990,1
149282848,25095205,1
20545835,232519990,1
20545835,24700876,1
20545835,25095205,1
20545835,3194464862,1
1082730144794587137,1174297440003993601,2
1174297440003993601,232519990,1
1174297440003993601,922145728960512000,1
16106522,19636948,1
19636948,23865085,1
19636948,922145728960512000,1
25095205,3932768472,1
20545835,23865085,1
101247957,922145728960512000,3
1194962714,16106522,1
16106522,2580300486,1
2811559122,292432829,1
292432829,472122299,1
16973333,39453212,1
1917731,39453212,1
472122299,4970411,1
4970411,55118669,1
1240939887861219328,15375209,2
1240939887861219328,38400130,1
1240939887861219328,472122299,1
1240939887861219328,55118669,2
15375209,5370122,2
15448383,38400130,1
216620491,472122299,3
216620491,55118669,1
38400130,44728980,1
38400130,472122299,1
38400130,5370122,1
38400130,55118669,1
472122299,5370122,1
15947471,624413,1
44728980,887693897652097025,4
472122299,887693897652097025,2
624413,887693897652097025,1
35524806,887693897652097025,11
38623068,887693897652097025,3
39453212,823349574739734528,4
3138945535,44728980,6
2811559122,32726264,2
32726264,38623068,1
1115874631,2347049341,1
186347409,32726264,1
3138945535,32726264,1
32726264,823349574739734528,1
116619465,2811559122,1
279788564,39453212,1
1253665449008562178,3140868280,3
1253665449008562178,709541071106084864,1
709541071106084864,89522068,1
16017475,709541071106084864,1
21017729,709541071106084864,2
1012351320953708545,709541071106084864,1
16613738,709541071106084864,1
15448383,544389588,1
28838219,544389588,2
189868631,215956709,1
215956709,25562183,1
215956709,544389588,1
215956709,93115683,1
1212299941927780352,172296682,1
1212299941927780352,544389588,1
172296682,2919449914,1
1033183027831230464,125346858,1
1033183027831230464,2412739760,1
1033183027831230464,97219875,1
125346858,2412739760,1
125346858,2571986231,1
125346858,380648579,1
2412739760,2571986231,1
2412739760,380648579,1
2571986231,97219875,1
380648579,97219875,1
104872280,973882251627892736,2
151583473,1733220096,3
151583473,39660670,1
172296682,1733220096,1
172296682,39660670,1
172296682,973882251627892736,6
1733220096,2597697475,1
1733220096,39660670,2
2597697475,39660670,1
2597697475,544389588,1
39660670,544389588,2
39660670,973882251627892736,1
544389588,973882251627892736,1
189868631,36670025,1
189868631,4970411,1
233953901,36670025,1
233953901,4970411,1
2412739760,36670025,1
2412739760,4970411,1
544389588,551426814,1
1671002024,544389588,1
15375209,544389588,1
1895410482,544389588,1
3138945535,544389588,1
544389588,823349574739734528,1
544389588,887693897652097025,1
230769694,544389588,1
230769694,93115683,1
109554990,380648579,1
3133543325,380648579,2
1010593116,22019881,1
1010593116,252794509,2
1010593116,279097431,1
1010593116,47678782,1
1010593116,544389588,1
19038934,22019881,1
19038934,47678782,1
22019881,252794509,1
22019881,279097431,1
22019881,28838219,1
22019881,47678782,1
22019881,544389588,1
252794509,279097431,2
252794509,47678782,1
252794509,544389588,1
279097431,28838219,1
279097431,47678782,1
279097431,544389588,1
47678782,544389588,1
2412739760,32946240,1
32946240,544389588,1
47956038,544389588,1
14499829,2314087860,2
33933259,50393960,1
19825835,25928253,1
19825835,51752944,1
19825835,544389588,1
25928253,51752944,1
25928253,544389588,1
51752944,544389588,1
1254474637,4126501,1
4126501,75311070,1
4126501,89732309,1
161634802,75311070,1
1262695055153717249,990577808928886784,1
140398355,37365807,3
1277255526028464128,75311070,1
1262695055153717249,931260588,1
1865540413,75311070,1
151432737,194516930,1
194516930,995328305279549440,2
1335392475729588230,825226868,1
1466898139,825226868,3
1335392475729588230,241922327,1
241922327,500310949,1
1241472932456599552,1335392475729588230,3
1466898139,2373165658,3
1466898139,531881411,1
2373165658,531881411,1
1335392475729588230,2704294333,1
1335392475729588230,4496550393,1
1335392475729588230,77918673,1
206996636,77918673,1
1145380534429859840,745540429,1
1335392475729588230,745540429,1
1305528373,255340030,1
459390022,66788135,1
1145380534429859840,86384980,2
1335392475729588230,86384980,1
375369317,77732185,1
16404141,827185873301037056,2
1303227317377007617,895453866237362177,1
25816369,867738228937416705,1
1216654609768484865,66788135,1
1330266621810778114,66788135,1
1330266621810778114,782018153207431168,1
66788135,782018153207431168,1
66788135,867738228937416705,2
24857905,867738228937416705,1
867738228937416705,941134694,1
207739658,25371310,1
207739658,867738228937416705,1
1232274574940790784,755135678422327296,1
1232274574940790784,867738228937416705,1
1320463487257247744,66788135,1
66788135,76004287,1
1302978006441492481,1317053245089550336,1
100380798,489295715,2
1216654609768484865,4496550393,1
4496550393,867738228937416705,1
16343974,895453866237362177,1
4265884905,867738228937416705,1
1115874631,19038934,1
1115874631,28838219,1
1258043434801250304,1336381549374267393,1
1258043434801250304,1435461,1
1258043434801250304,309119004,1
1336381549374267393,1435461,1
1336381549374267393,309119004,1
1435461,19038934,1
1435461,309119004,1
19038934,309119004,2
17138582,309119004,2
19038934,23670746,1
19038934,753562266,1
19038934,36042554,1
203123011,36042554,1
19038934,800707492346925056,1
1140090941195325440,25088746,1
1140090941195325440,252794509,1
14362766,25088746,1
14362766,442026896,1
15966995,25088746,1
15966995,442026896,2
19038934,25088746,1
203123011,252794509,1
203123011,259602009,1
203123011,442026896,1
203123011,486788914,1
25088746,252794509,1
25088746,25516222,1
25088746,259602009,1
25088746,442026896,1
25088746,486788914,1
25088746,936078120,1
252794509,25516222,1
252794509,259602009,1
252794509,442026896,1
252794509,486788914,1
25516222,259602009,1
25516222,442026896,1
25516222,486788914,1
259602009,442026896,2
442026896,486788914,1
279097431,5392522,1
15566012,19038934,3
15566012,21156033,3
1096205507348623360,14705603,1
1096205507348623360,15808647,1
1096205507348623360,16973333,1
1096205507348623360,810914421870563329,3
14705603,15808647,1
14705603,15966995,3
14705603,1659140850,1
14705603,16973333,1
14705603,19089339,2
14705603,810914421870563329,1
15808647,15966995,1
15808647,1659140850,1
15808647,16973333,1
15808647,19038934,1
15808647,19089339,1
15808647,810914421870563329,1
15966995,1659140850,1
15966995,16973333,1
15966995,810914421870563329,4
1659140850,16973333,1
1659140850,19038934,1
1659140850,19089339,1
1659140850,810914421870563329,1
16973333,19089339,1
16973333,810914421870563329,1
19038934,810914421870563329,2
19089339,810914421870563329,1
1010321477772697601,19038934,2
19038934,807095,1
1174297440003993601,19038934,1
1258043434801250304,15464697,1
1258043434801250304,16266037,2
1258043434801250304,24733117,1
1258043434801250304,284590933,1
1258043434801250304,86002394,2
15464697,16266037,1
15464697,189406309,1
15464697,284590933,1
15464697,86002394,1
16266037,24733117,1
189406309,24733117,1
19038934,24733117,1
24733117,284590933,1
24733117,86002394,2
15566012,16266037,1
155930120,156314187,2
156314187,19038934,1
14647570,19038934,2
14647570,810914421870563329,1
155930120,158414847,1
1010593116,23865085,1
1010593116,24700876,1
1010593116,255340030,1
1010593116,442026896,1
1010593116,626470812,1
1010593116,771582213896802304,1
1096205507348623360,23865085,1
1096205507348623360,24700876,1
1096205507348623360,255340030,1
1096205507348623360,309932421,2
1096205507348623360,626470812,1
1096205507348623360,771582213896802304,2
155930120,23865085,1
155930120,24700876,1
155930120,626470812,1
155930120,771582213896802304,1
19038934,626470812,1
19089339,24700876,1
19089339,255340030,1
19089339,309932421,1
19089339,626470812,1
19089339,771582213896802304,1
19089339,936078120,4
21941227,23865085,1
21941227,24700876,1
21941227,255340030,1
21941227,626470812,1
23865085,2418253040,1
23865085,309932421,1
23865085,442026896,1
23865085,626470812,1
23865085,771582213896802304,2
23865085,885891622919184384,1
2418253040,24700876,1
2418253040,255340030,1
2418253040,309932421,2
2418253040,442026896,1
2418253040,626470812,1
2418253040,771582213896802304,2
24700876,309932421,1
24700876,442026896,1
24700876,626470812,1
24700876,771582213896802304,1
24700876,885891622919184384,1
255340030,309932421,1
255340030,442026896,1
255340030,626470812,1
309932421,442026896,1
309932421,626470812,1
309932421,771582213896802304,1
309932421,885891622919184384,4
309932421,936078120,3
442026896,626470812,1
442026896,771582213896802304,1
626470812,771582213896802304,1
626470812,885891622919184384,1
626470812,936078120,1
771582213896802304,885891622919184384,1
771582213896802304,936078120,1
101247957,21941227,3
203123011,493426496,1
1010321477772697601,86002394,2
1140090941195325440,86002394,3
155930120,86002394,3
16266037,2418253040,2
16266037,885891622919184384,3
16266037,923643522,1
2418253040,86002394,4
86002394,885891622919184384,4
86002394,923643522,1
19038934,61802282,1
18576819,19038934,1
18576819,84366480,1
19038934,84366480,1
19038934,55060090,1
14647570,252794509,1
151432737,19038934,1
19038934,44356836,1
149282848,86002394,1
1336381549374267393,21212604,1
1336381549374267393,442026896,1
203123011,821699497,2
1258043434801250304,19604599,1
1258043434801250304,89522068,1
104872280,1340556703,1
1132399654518308865,1340556703,1
1132399654518308865,2614786157,1
1132399654518308865,361353123,1
1340556703,2614786157,1
1340556703,361353123,1
1340556703,795749709629521920,5
1340556703,91966685,1
1340556703,973882251627892736,2
172296682,2614786157,1
172296682,361353123,1
1910508080,973882251627892736,2
2267132693,361353123,2
2530363285,361353123,1
2597697475,2614786157,1
2597697475,361353123,2
2614786157,361353123,1
2614786157,795749709629521920,2
2614786157,973882251627892736,1
361353123,91966685,1
361353123,973882251627892736,1
361353123,976756839294623744,1
51670922,976756839294623744,3
15438913,2267132693,1
2511720043,976756839294623744,4
21156033,795749709629521920,1
39660670,540485502,1
1148892682732933121,2597697475,1
1148892682732933121,795749709629521920,1
2277402223,77010227,1
2277402223,77509999,1
141633175,77509999,1
40616820,797673785268715521,1
37168231,98925318,1
140398355,931260588,1
1201519638380724224,16753540,1
1201519638380724224,3830657255,1
16753540,37365807,3
16753540,3830657255,1
37365807,3830657255,1
17802221,37365807,1
140398355,57947582,1
15438913,16753540,1
15438913,37365807,1
16753540,87818409,1
37365807,87818409,1
3108351,37365807,1
178806519,24857905,1
178806519,37365807,1
37365807,742143,1
37365807,964607168992329728,1
24700876,37365807,1
1356792044,3932768472,1
1356792044,930918122,1
3932768472,930918122,1
930918122,940409602155282432,1
1178039474346852352,792405232886116352,1
1178039474346852352,1480749782,1
1178039474346852352,459390022,1
1480749782,459390022,1
1209417007,2852597261,2
1178039474346852352,83197153,1
33864320,39416218,1
39416218,5370122,1
39416218,819079014862073856,1
1296754272499937280,28775032,3
28775032,330826792,1
28775032,5370122,2
1013014316927332352,416936780,3
1242015104226320384,380648579,1
3384441,380648579,1
380648579,5370122,1
1013014316927332352,2936130108,6
39453212,774960210007830529,1
1895410482,5370122,1
5370122,887693897652097025,1
242261167,2936130108,2
365365367,558027549,1
5370122,558027549,1
1296754272499937280,51241574,1
2975831676,51241574,1
51241574,5370122,1
15464697,16993839,1
1076293903723233280,24506246,1
15464697,24506246,1
15464697,21212604,1
15464697,47646735,1
18320938,47646735,1
11856892,1363682447695765510,1
11856892,15464697,1
1363682447695765510,15464697,1
15464697,40996128,1
15464697,50393960,1
1011970623470489601,1107896723936940032,1
1107896723936940032,15464697,1
15464697,17974481,1
15464697,34713362,1
17974481,34713362,1
17027632,800707492346925056,1
1011970623470489601,1140090941195325440,1
1140090941195325440,15464697,1
15464697,626470812,1
15464697,318739058,1
170699708,24209167,1
158414847,66213051,1
158414847,2249531,1
1639395961,2249531,1
15012486,428333,1
158414847,428333,1
158414847,872563312394870785,1
14437914,158414847,1
100136358,158414847,1
158414847,17138582,1
158414847,3237611533,1
17138582,189406309,1
17138582,252751061,1
17138582,3237611533,1
189406309,252751061,1
252751061,3237611533,1
158414847,189570603,2
158414847,936078120,1
189570603,936078120,1
158414847,32313637,1
158414847,612473,1
158414847,2314087860,1
158414847,24733117,1
158414847,86002394,1
189570603,24733117,1
2314087860,24733117,1
2314087860,86002394,1
158414847,55060090,1
1355208397235302406,174751002,1
1355208397235302406,281877818,2
158414847,174751002,1
174751002,281877818,1
158021529,2785680441,1
158021529,459390022,4
207739658,2785680441,1
19424427,459390022,1
127503320,459390022,1
2954167529,459390022,4
136004952,459390022,4
1071430976537018368,2231199386,2
1071430976537018368,2954167529,1
1074309802225004545,2231199386,1
1074309802225004545,2954167529,1
1302978006441492481,2231199386,1
1302978006441492481,2954167529,1
2231199386,459390022,3
215335757,3301743261,1
215335757,459390022,1
215335757,755135678422327296,3
215335757,80024060,1
3301743261,459390022,3
3301743261,80024060,1
459390022,80024060,2
755135678422327296,80024060,2
15348883,20846658,1
15348883,80024060,1
20846658,498986721,2
459390022,93419198,1
498986721,80024060,1
498986721,93419198,1
136004952,158021529,3
136004952,2231199386,8
1074309802225004545,1109532876310302721,1
1074309802225004545,46148540,1
459390022,4970411,1
1121375429884039175,459390022,2
20729667,459390022,1
2196203149,76004287,1
228459707,62576309,1
459390022,62576309,3
62576309,76004287,1
1071430976537018368,14281853,1
1071430976537018368,20598137,1
1071430976537018368,930918122,1
14281853,228459707,1
14281853,930918122,1
20598137,228459707,1
20598137,459390022,1
20598137,930918122,1
1071430976537018368,1081220949947629573,1
39308549,459390022,1
1121375429884039175,2954167529,4
20378642,2954167529,5
20378642,62576309,3
2954167529,755135678422327296,3
18379614,459390022,1
3362016513,459390022,1
223166587,2836421,1
2836421,824419942661574656,1
2836421,842550390818201600,1
3947025803,842550390818201600,1
207739658,2836421,1
2836421,33933259,1
1275285589818998786,18812572,1
1275285589818998786,2836421,1
2836421,532562634,2
11856892,1286312880,2
11856892,89820928,1
1286312880,17112878,3
1286312880,2836421,1
1286312880,89820928,1
17112878,89820928,1
2836421,428333,2
161988348,2836421,1
14307494,17494010,1
19825835,2836421,1
15754281,17112878,1
248347792,2836421,1
2836421,907139600,1
24518690,2836421,1
2836421,2987156301,1
2836421,32946240,1
2836421,61802282,1
2987156301,32946240,1
2987156301,34713362,1
2987156301,61802282,1
32946240,34713362,1
32946240,61802282,1
34713362,61802282,1
19031057,2836421,1
19031057,382691414,1
2836421,382691414,1
255340030,318459349,1
3194464862,771582213896802304,2
23670746,255340030,1
204965323,86384980,2
255340030,807095,1
101247957,23865085,1
101247957,3194464862,1
101247957,813801457950609408,1
255340030,380648579,1
1232274574940790784,771582213896802304,1
1216654609768484865,1255393579507351554,3
1216654609768484865,23865085,2
1216654609768484865,255340030,1
1255393579507351554,23865085,1
1255393579507351554,255340030,1
204965323,232519990,1
1305528373,807095,1
1305528373,83197153,2
1305528373,930918122,1
807095,83197153,1
807095,930918122,1
14353202,7309052,1
14353202,788524,1
14353202,807095,1
20457806,807095,1
19636948,872258602786017281,1
203123011,872258602786017281,1
807095,872258602786017281,1
3237611533,807095,1
146569971,807095,1
2430140064,807095,1
454430404,807095,2
428333,701725963,1
5392522,87818409,1
807095,860654500431880192,1
1115874631,8775672,1
2097571,8775672,1
49616273,8775672,1
807095,8775672,1
14303535,42891240,1
14303535,807095,1
42891240,807095,1
232268199,807095,1
807095,823349574739734528,1
1151253444084170752,807095,1
15675138,807095,1
305023825,4970411,1
305023825,807095,1
4970411,807095,1
1144333281099468801,807095,1
264356595,807095,1
204748499,807095,1
2987671552,807095,1
15012486,204965323,1
15012486,233186560,1
15012486,2418253040,1
15012486,771582213896802304,1
204965323,233186560,1
204965323,2418253040,1
204965323,771582213896802304,1
204965323,807095,1
233186560,2418253040,1
233186560,771582213896802304,1
233186560,807095,1
2418253040,807095,1
771582213896802304,807095,1
1115874631,2985479932,1
2467971727,807095,1
1061009601355829255,807095,1
17469289,807095,1
1112987812503212032,134758540,1
134758540,2430140064,1
1247238336084729856,134758540,1
2215504453,43384673,1
134758540,951165164,1
1269258001,134758540,1
134758540,701725963,1
162848363,291762556,1
162848363,2506817042,1
162848363,800707492346925056,1
162848363,3277891994,1
162848363,275686563,1
1480749782,162848363,1
1076293903723233280,162848363,1
1076293903723233280,28838219,1
162848363,28838219,1
162848363,2889924959,1
156963753,162848363,1
156963753,7542942,2
162848363,7542942,1
162848363,22665816,1
17027632,2968626209,1
215207998,2968626209,1
2421067430,2968626209,2
2421067430,758386615748263936,2
2421067430,860654500431880192,1
2968626209,758386615748263936,1
2968626209,860654500431880192,1
1640929196,2815794381,1
1275285589818998786,1640929196,1
1363682447695765510,978265628426432512,2
1019581523849334785,1640929196,1
1019581523849334785,337808606,1
1640929196,337808606,1
18781687,3947025803,2
18781687,798973032362606600,1
3947025803,798973032362606600,1
1640929196,2340455210,1
1640929196,309932421,1
2340455210,309932421,5
1403424932,1640929196,1
1403424932,701725963,1
1640929196,16952753,1
1640929196,8775672,1
16952753,8775672,1
15115280,2728333028,1
16041234,1640929196,1
16041234,2728333028,1
1640929196,32313637,1
1640929196,3237611533,1
1640929196,942156122,1
1640929196,244655353,1
17112878,701725963,1
11744152,701725963,1
14304462,701725963,1
701725963,85553575,1
1413027896,701725963,1
1061009601355829255,15012486,1
701725963,703558202454118400,1
703558202454118400,91316071,1
18320938,24518690,1
24518690,701725963,1
701725963,85694915,1
12848262,232427887,1
12848262,701725963,1
